"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54924770465798","8.64913165009394","8.92213971274845","9.16638355698998","8.6227470990042","9.43469785575049","6.14381485903205","6.46778941603341","6.92119556586094","7.16110665012045","13.7568304262698","13.0940659446219","12.6482789550398","11.3045396762027","12.1570795368168","11.5962830067163","10.8858214839654","10.4843801197165","9.96986246882984","9.61399867393122","9.31763530183317","8.4946908182386","11.144393100887","14.4117559568076","11.8318736654601","15.8001600696142","20.5002454771495","17.2998098027848","17.2805256068064","17.2605406720883","21.9490855165596","21.1956652793117","19.8717275236631","19.8703109747594","",
"Euro area","EMU","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.24385636477781","5.78139344393676","5.6298337541716","6.06493444587447","6.11319414639248","6.38901531589699","6.25551679690358","5.83043128918775","6.22112069883144","6.03315899124405","6.38558904600787","6.25662690827442","5.85930328698894","6.02812200327224","5.9682084375032","6.12910163006937","5.8353872235706","5.89333045291767","5.9686284349792","5.91800678557345","5.8368025780035","5.8980953350988","5.95509321379739","6.13828731377759","5.97504565725021","6.09372710898922","6.03327662229812","5.86160637466235","6.11061386875898","6.06353460772679","6.23682175714697","6.34153331118883","6.33602592858323","6.26563454992497","",
"Eritrea","ERI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7534246575342","15.2317880794702","12.4223602484472","13.953488372093","12.4352331606218","13.5514018691589","15.7635467980296","17.1945701357466","17.4311926605505","16.1157024793388","16.044776119403","15.3846153846154","16.4383561643836","15.4882154882155","13.3093525179856","14.4781144781145","15.0501672240803","11.400651465798","12.0743034055728","13.1901840490798","11.4551083591331","9.31899641577061","9.71223021582734","11.070110701107","12.6811594202899","12.6126126126126","12.5356125356125","12.4653739612188","12.6344086021505","12.565445026178","12.531328320802","","",
"Spain","ESP","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23889075386874","9.33177579091277","9.35220070311614","9.46926697363554","9.36343472163012","9.5511401041355","8.94020944749196","7.40433398808836","9.45004507827227","9.35331601415627","8.58296060017464","7.61790574319172","7.85748986532","8.64076776138639","8.59722688535364","8.82743987241697","8.39013020146331","8.35281043994768","8.22608507193442","8.29712850451429","9.08708009564649","8.8573305155404","8.6285698922563","9.34562424946872","9.46837477443865","9.43679670785409","9.72446146063449","8.64009922894468","9.32622097853177","9.07204572984407","9.73182520607655","9.7436495669165","8.5931462725762","8.55708688960403","",
"Estonia","EST","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2047703940493","7.84455359722624","8.77163072201858","16.4668981740786","17.3628530919402","21.087106412319","19.6450093130273","16.3278546712803","18.3358653733785","17.7699927518724","14.5777046869494","16.0792172580455","14.7883194558461","11.7334383305443","10.7919254658385","10.8084272415483","11.0665844636252","11.1074651353569","10.6795198941499","10.0922656338991","8.07621104597347","7.36058326223532","7.34519929806969","6.80225988700565","6.76522577534951","6.86834844304296","5.94132632097954","5.91945288753799","6.01747007440958","6.56598818122127","6.16979269496545","13.7423653525819","13.7421665174575","21.0269799825936","",
"Ethiopia","ETH","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.98336106489185","10.0082712985939","9.99194198227236","9.97830802603037","9.99310820124052","10.0196463654224","9.9812850904554","9.97521685254027","9.98185117967332","9.97566909975669","9.97610513739546","9.99005964214712","9.98043052837573","10.0174216027875","10.0039385584876","10.0175746924429","10.0030590394616","10.0084578517057","12.8144029653164","17.9070929070929","22.7136281769061","24.4833569963717","22.9098090849243","19.003329888621","22.5474766551254","19.9426111908178","20.6767515923567","22.2432024169184","21.8283196805948","21.3340426946864","19.3123535743684","23.0570450287486","23.0591763755912","","",
"European Union","EUU","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.64090976642915","6.42464178976883","6.40805526028749","6.9228164023829","6.8373223588666","7.20844663127455","7.08315414800835","6.63680253807856","6.87277813779383","6.72464066200617","6.99306985622538","6.85125085851837","6.54322420584544","6.53024455111001","6.44429054035466","6.55841948175977","6.27150892168382","6.33223931930594","6.36223576137739","6.34845408705116","6.21289005032778","6.19100126036196","6.23253933932994","6.33361862375899","6.11039446465461","6.17284885075129","6.14819168522526","6.01474911807569","6.20934442762119","6.15503318119838","6.29483365704981","6.28588537874347","6.17847795421456","6.16028776387294","",
"Fragile and conflict affected situations","FCS","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4444708845642","11.4216038272514","12.0836955471844","12.437488447232","13.8968831956421","13.6590505915463","16.0078513210009","17.4235201542622","18.3408417121214","18.4789064060105","19.5472475565941","20.3970378712673","19.3506135714152","18.6807418370179","17.832667329379","18.8144275387147","18.0050045266569","18.8843477866563","20.7054573881633","21.4507140540381","18.7606002490434","18.5896448300505","18.1486503013878","18.1337430454924","23.7749290609665","24.4797990443458","23.6380694364294","24.6678803733032","25.7462885528667","27.584502148638","27.1641052301732","25.7219370061665","28.3709971671908","","",
"Finland","FIN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0775143902753","4.74424861173387","5.23689909051537","4.47780742972216","4.50092182048117","4.71304755211993","3.91362633877733","3.66167456921476","4.22135761825359","3.8973753545359","3.76128958500057","3.949735520769","3.92502167967447","4.08770723145886","3.49350573708428","4.30846391431243","3.70662843813782","3.74053787925411","4.30054757722905","3.84076371255325","3.42241614398691","3.66389572930981","4.1314567326128","3.65157107371907","4.06203189708344","3.54961442586627","3.76107159998255","4.09934392725442","4.30382989624696","4.46030589949017","4.5461763899115","4.42583400349408","3.90103344138753","3.56144223693893","",
"Fiji","FJI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.58417924140406","6.63763242118388","6.19772322372196","6.31703426654199","5.50866384128069","6.09985554570946","6.22948712205175","5.86920775798879","6.15655731933437","5.73482564829167","5.63214644210433","5.57530981020144","5.52674743275803","5.60107120552962","5.52823519779533","5.59506718906505","5.53256481041768","5.54839864646663","5.8348989031136","6.50800018659327","6.22076386778549","6.43683370960853","6.60541974209985","6.65676918852121","6.02576386670925","6.23207674386923","6.63889095553406","6.86227623688622","6.6331516745187","6.66626998988474","6.7360993826118","7.05383512015852","7.43784728673006","6.95849027888749","",
"Faroe Islands","FRO","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7361963190184","10.1522842639594","10.5740181268882","10.6106106106106","24.015009380863","26.5144863915716","22.158154859967","22.1337579617834","19.9553239017126","18.4487951807229","17.7946768060837","19.6872778962331","19.7705802968961","19.6870925684485","19.6881091617934","19.1989828353465","19.2307692307692","18.1084198385236","18.7156970362239","19.901585565883","20.1036269430052","20.5203730976927","20.4166666666667","19.5543428831287","18.6425738210665","18.4265010351967","16.5422396856582","16.536312849162","18.9189189189189","18.8931970391258","18.8930645712333","18.8933873144399","18.890977443609","","",
"United Kingdom","GBR","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8279961343229","8.12078977932637","7.40897636765169","7.06526112496982","9.81386701461314","8.0382348274613","8.36067022164968","7.73898809693554","8.22105138363895","8.11132358373715","8.25923106911467","8.33625701358407","7.99569266047938","8.0537822892129","8.42161111068802","7.00403659038649","6.92581088496333","7.0130963210854","7.22678097990861","7.47007775802128","7.0231719741895","7.60694980065389","7.77194529367977","7.41212237958442","8.12761131493309","8.46273314893428","7.80735724070856","7.95248778261501","8.01851467549693","8.15452501770303","8.81415313673337","8.80257389749123","8.52798427228605","9.87245732671648","",
"Georgia","GEO","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9994170795686","19.2733990147783","17.9307871615564","17.1879483500717","17.3349056603774","23.3259749816041","29.1498539028802","21.736702498953","14.7568765480381","16.1395288298842","16.8238146551724","12.1810580942771","16.6459969684443","16.159217877095","15.5834777585211","15.6047887711573","14.24454508028","12.8420547287566","12.9539808352064","12.6314559476513","10.8949032003161","11.2026682362174","11.2841670964415","8.00278357689631","5.78536303153023","6.56327887011908","6.77380335234145","7.83106408811031","7.2933816266052","7.74291497975708","7.94874092660633","7.04626334519573","7.96714867331181","7.98888502952414","",
"Ghana","GHA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14630309386471","3.17564249467998","3.27173583762496","2.13844447964518","2.5531914893617","3.33551340745585","2.8519692168402","2.8608771420273","2.59109311740891","1.98900388098318","19.4794406756195","18.5647028884082","22.1641688436684","28.8337300238014","27.123695976155","24.572775486152","20.6761565836299","23.2301519059903","23.1018740989909","23.063183746372","22.6517163371693","23.5288880975697","21.1000827129859","21.3493602171384","22.4560592044403","20.8391003460208","15.7729775518848","12.4022743425729","12.5184638109306","12.1103842559507","11.4955633767908","12.387775460234","11.5422799671947","","",
"Gibraltar","GIB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32911392405063","5.43478260869565","3.03030303030303","2.9126213592233","2.83018867924528","2.77777777777778","2.72727272727273","2.7027027027027","3.44827586206897","3.33333333333333","3.2","3.17460317460317","3.10077519379845","2.98507462686567","2.94117647058824","2.75862068965517","3.3112582781457","3.2258064516129","3.01204819277108","2.8735632183908","2.82485875706215","2.92397660818713","2.84090909090909","3.17460317460317","3.03030303030303","3.125","2.80373831775701","2.8169014084507","2.7906976744186","2.73972602739726","2.80373831775701","2.7027027027027","2.85714285714286","","",
"Guinea","GIN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44827586206897","3.2258064516129","3.57142857142857","6.25","6.06060606060606","5.88235294117647","9.67741935483871","11.1111111111111","6.81818181818182","7.69230769230769","7.35294117647059","6.76691729323308","6.76691729323308","7.09219858156028","6.9364161849711","7.18232044198895","7.29166666666667","7.54716981132075","7.6555023923445","8.16326530612245","7.60869565217391","9.89847715736041","9.97267759562842","10.0840336134454","10.7919930374238","11.2394149345651","11.3018597997139","11.2528132033008","10.192023633678","10.6125356125356","10.9142452161588","10.9342560553633","10.8825481088255","","",
"Greece","GRC","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.18786961117618","8.05807622504537","7.1529763973163","7.86019377018439","7.81557699881843","7.63862148633038","7.6514670989264","7.51850319496161","6.84884197802672","6.73960348162476","7.93603625355199","9.20601817369283","7.28647817169646","8.42468916214876","8.76048933373774","9.32689103632123","8.38967576370725","7.65402545042207","7.92639884547209","5.25432018258885","6.59001829108963","4.74459923278821","2.64275988779344","6.81515957446809","8.22007370131157","9.43632648340209","7.26881957456189","1.99218325914667","9.84191355938568","7.59264590959569","10.8039211622557","10.2567851594627","10.8790582874502","11.984133344018","",
"Grenada","GRD","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7590361445783","14.967562557924","12.463556851312","13.940724478595","13.446519524618","14.4858420268256","18.3807439824945","23.3853688399143","20.5341113105925","15.3193131391086","24.702380952381","13.8827953619555","12.7796901893287","14.2210020590254","14.2114159407099","13.2314573238912","12.294881214793","13.5434509535229","12.1013994035329","12.1034597104012","13.3475767457551","14.7010780790591","13.0358974358974","12.6049618320611","12.414352686621","11.4821474441305","11.5109647361234","11.6975308641975","10.3172355190483","11.4860950173812","11.5897741671014","11.0501162490313","12.9136582430806","","",
"Guam","GUM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53079682465064","6.70282328440405","6.78297618137693","7.09065884235796","6.95660420166353","7.01380448465928","6.97432289061255","6.45080700708168","6.65018304590749","6.47356344479683","6.66531414426244","6.19804159385676","6.75051980709257","6.43285974014175","6.78815590727844","6.48813238387153","6.27093528377683","6.19077630072103","6.08695440847672","6.33568749782115","6.13162999872495","6.10830821517288","6.15218896090567","6.03333505571259","5.92326797340808","5.98794901612903","5.81374424360663","5.75478739628837","5.57628759355793","5.80175501586088","5.56863339927711","5.87485935192169","5.46182503137782","5.10268336483608","",
"Hong Kong SAR, China","HKG","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4244246319718","10.78378973182","10.8774744320623","11.5966620305981","15.1591070560521","14.7693079237713","5.36178890373392","5.22370012091898","4.4498201610593","4.79693538544986","4.86419201429894","4.57264430192403","4.63950574109693","4.70584922132417","4.7183022729721","4.79831473823828","4.52650387135199","4.84699116861779","4.75864610201611","4.94939584839409","4.77631407330116","5.14651311580294","5.51832568689108","4.64402618657938","4.85307771448646","4.85776690087103","4.66143790849673","4.71455974927728","4.55440669620876","4.67370701326834","4.9812350733538","4.31720676722161","4.47682632905782","","",
"Honduras","HND","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98576972833118","14.4501278772379","26.6325224071703","30.015612802498","30.0214132762313","25.2932551319648","21.030322791001","25.1275510204082","20.5856515373353","25.139353400223","19.6555494805905","21.6636897167645","23.8301977809937","23.8312676668841","26.3211176351488","25.0539568345324","25.6923590256924","21.8236409608091","20.9981740718198","26.5928376240472","23.5419026047565","26.2435444414243","29.2620210851119","30.4899064500246","31.1760444337117","31.5021554106334","32.6257103034202","29.4148879685675","29.7036809186917","29.7812411980096","35.1156355010872","29.5953237410072","31.8466284706919","33.8380015140045","",
"Heavily indebted poor countries (HIPC)","HPC","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4849847931096","11.7746088334324","12.3879504077974","12.0560926581794","12.5887638278344","12.4543454095869","12.621422945655","12.848495004294","12.5712421561666","11.6701902748414","14.9399618085898","16.0271998558948","15.3936407368298","16.4348358757526","17.6247394023628","16.5073960872313","16.8440974686539","16.756274451486","18.7733715735481","18.8384099122354","17.5949403981231","19.2884494119152","17.5701129271659","17.7839402960728","19.1521879633502","18.398849266837","18.5074606139297","17.0100738575567","17.1884093864157","16.7733637001941","17.5657913617449","17.5267377522544","17.5929975892339","","",
"Croatia","HRV","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8519102896427","17.2109238814643","16.7041114356324","15.4746967795901","18.0553972415365","17.8956446744286","17.0768817685492","17.5058548009368","20.2931425580178","15.8872024038832","18.2785214076766","19.213053321883","16.2621359223301","19.1895562933897","15.8970693352395","16.1905485488528","14.6317161033188","15.9414588087182","13.2340392521915","15.0055741360089","13.5686485035566","16.0995339839972","17.5453277545328","13.8343296327925","13.0146082337317","15.8028588967815","14.0873634945398","14.7291996995744","13.3812632968968","13.0015673981191","12.8875607022787","11.1111111111111","11.6666666666667","10.33008380366","",
"Haiti","HTI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6532663316583","30.982905982906","30.2600472813239","41.4835164835165","49.4661921708185","52.7272727272727","55.8677685950413","44.1322314049587","54.4494720965309","53.2951289398281","44.6069469835466","48.989898989899","51.0054844606947","52.1495327102804","53.199268738574","38.3093525179856","38.2456140350877","48.2905982905983","52.880658436214","51.1789181692094","14.9059334298119","14.9949341438703","14.9863760217984","14.9621212121212","14.9903288201161","15","14.9171270718232","14.9338374291115","14.9809160305344","14.9436090225564","14.9805447470817","14.922480620155","14.9209486166008","","",
"Hungary","HUN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1932761288508","12.9192670960852","8.96638788070065","13.2401640589397","12.6898403699836","13.9602563348815","13.3342832715873","13.3796649433568","13.2186071524603","12.9308521886234","13.7535165241113","12.8408622820266","12.1663854855215","12.4176306926344","11.8072861041889","11.0219263899765","11.0544075406453","9.90740740740741","9.71392879450343","10.0367606104489","10.170988199406","10.505566506566","10.6366392377653","12.0915032679739","12.3490800258477","12.1706192358366","11.1779825716256","10.4997721403615","10.4687061465058","9.60018663789332","8.98654451760664","8.44961240310078","7.76793944303232","6.96581797721199","",
"IBRD only","IBD","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.031171211652","10.5003898115339","10.6932798859236","11.3180131330468","11.4460288503487","11.787588147908","12.1798411709564","12.2760328719676","12.639913539446","13.1537791122813","13.3019642724668","13.3701649081232","13.039956979379","12.6040739383149","12.3401931376028","12.2144495643296","11.6465643462552","11.2816401086084","11.086476958811","11.04674071979","10.468117492914","10.0463000847511","9.96876570100715","9.880924522452","9.57875282757853","9.56565596366338","9.34671165923575","9.07234181463115","8.8660442179932","8.67498297669566","8.55606169033422","8.02186285555727","7.73434221999716","11.7569870977711","",
"IDA & IBRD total","IBT","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2544942835745","10.7279747603652","10.9631889141059","11.5634227864955","11.729239057722","12.0710947682777","12.4693285145494","12.5927766759477","13.0265847591813","13.4589186612024","13.6108592015101","13.7654184752794","13.4460571171877","12.9857410731976","12.7189573860124","12.5788702281689","11.9671461891255","11.5672372217535","11.4212743959284","11.3582815610264","10.7538367690253","10.3453964817602","10.2539193304053","10.1545851242283","9.8843751071092","9.84412407763865","9.63749802472769","9.31773742684112","9.057363419866","8.90327057334324","8.80319010496332","8.24755319746559","7.96881769928005","11.851358903509","",
"IDA total","IDA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2727647301195","14.8375953342306","15.8197656100927","16.0583232506999","16.8674388674389","17.2158908308818","17.8122216714423","18.4975986594974","20.2033444816054","19.0597435664272","19.2082858073978","20.8345574585546","20.7152482128003","20.1681174134404","19.8347656412173","19.5529460727371","18.3225199906488","17.5913910193265","18.7294462714425","18.1533751136201","17.091892926196","17.2010273265289","16.9787177265404","16.6504137035841","17.1365048411301","16.4046177371744","16.2388864684843","14.9778454882715","13.5066726559688","14.2451810484597","14.4041794385905","13.3386250737703","13.1703224761063","24.159647327403","",
"IDA blend","IDB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2099014319067","14.4419700820736","16.4570820345168","15.9270962128498","16.456434451664","16.6545144779492","16.9778128814533","17.7746447571292","21.0521250781911","19.659488961903","18.6209590909693","21.4219597126107","21.9514199509269","21.4092172036097","21.2291072703746","20.9037338339591","19.2383172147978","17.0390717887745","18.0591383059891","17.7582237683532","16.4761946570284","16.9362807104636","17.2567921646653","17.047759019961","16.8183036174379","16.2019956479975","18.0087757020926","16.5586140534034","13.3743536370399","15.363512151738","15.6739175328698","13.2382125826507","13.6465536951313","24.159647327403","",
"Indonesia","IDN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.74683931796614","12.0299946438136","12.116686339219","10.5242290748899","9.36562950270649","12.2938910663603","11.8176284573244","9.55925905982446","10.8131839329009","9.25925925925926","11.5135279935709","12.8627017204259","16.1444135394624","16.3692531024838","11.8522340487504","11.1637353072634","11.0737044607431","10.7202903954246","10.108085664921","9.59853036855601","9.01228640022596","8.74312354801324","8.60926193921852","9.25320829440767","9.00610412322594","8.94531503471546","8.65914117916254","7.82336705191788","7.40056192868426","8.01091589243553","7.62318307045628","6.9684480213874","6.80626822927808","6.45342130761777","",
"IDA only","IDX","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3576555152637","15.36229766539","14.9262958186334","16.2384744341995","17.4206664720861","17.9622786389595","18.8796928249267","19.4417988698105","19.1402348727486","18.3674588808701","19.8261329915435","20.2165156092649","19.3603592590925","18.8226947706439","18.3512704505987","18.1742698835965","17.4130225660347","18.1097968666574","19.3375681008057","18.5003818680084","17.6083132185084","17.4159410379763","16.7507887667155","16.3121939050706","17.4124516296458","16.5888383499922","14.653447245827","13.699173553719","13.6084054402065","13.3909665896945","13.4229348256867","13.4171332202492","12.7960138627957","","",
"Isle of Man","IMN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5256848723529","19.4626684110989","18.4992097308277","18.2395371869292","18.04027736719","18.9805968043202","20.8572285446757","21.0157276169055","22.42895138154","26.1213041736165","27.6392899155171","28.6586039129085","27.0222024616314","27.1782330517672","25.9849361830633","25.4233125023821","23.8554361326259","22.9415233583572","21.3395107750204","21.3079479846641","20.0088865758193","19.6760810986882","19.0419579666662","18.8196241606197","17.7208361952882","17.7399718505501","17.3912982792107","17.1759941089838","16.7930129549492","16.4401872729006","17.7241293592232","16.6469287712518","14.9056434964792","14.1614425387877","",
"Not classified","INX","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.79090595935239","9.05730129390018","8.78036595266346","8.71554037570139","8.67531860166024","8.47191892043227","8.52450469238791","8.29950383400992","9.06727178178036","8.39049652478081","8.42298390459511","7.63991827250511","7.80127772707432","8.07103781812416","7.95965440400328","7.88056025858088","7.689231440413","7.56463342496259","7.352989731568","7.42307285608544","7.38758406986161","7.44602731678661","7.3009737062835","7.75918445854972","7.74933129537639","7.30954135523038","6.97089471793029","7.02003419685776","7.14559754460004","7.3101764082131","7.11975107058135","7.52154364930686","7.23160522837421","7.81426598015823","",
"Iran, Islamic Rep.","IRN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2669960407431","10.5417459376852","8.83132389772264","12.4796598603748","14.0990253792227","14.2043515609372","11.9229203121045","13.6418963841866","14.0647954844197","14.9071961795539","15.8218201889886","15.8480479880798","16.8654886200126","16.7567813462613","17.1892785679196","18.1584385247743","18.5450638876491","18.9787534438638","17.5364750850697","15.6059990061887","14.1921969101859","14.5410161131755","14.4701033522629","14.4985024806237","12.6033742521185","14.80937737187","11.5924232256636","10.9370540463403","10.6099947681516","9.9641535367388","9.74193039684371","10.0407124252973","10.0430006337222","","",
"Iraq","IRQ","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5.76645843344546","4.6798418972332","4.44106463878327","4.11428571428571","3.81938607403423","4.77347624912619","3.88608721447642","5.76829859428017","7.61334473909324","8.58934169278997","6.87110477194506","6.86885391134867","5.88214537755822","6.1216906641895","30","28.2677467995151","40.9332972289918","48.8559965300369","48.6828546516236","35.9000572503476","38.5062055915255","43.0201225607371","39.8252035301361","50.589015849613","65.0941886682668","58.1837910024205","58.5427300091611","63.6692511711565","66.9744996267815","63.9455141651184","56.685506896523","59.2465573917797","","",
"Iceland","ISL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75831485587583","8.61148197596796","7.54509458864936","6.62153585783795","5.02092050209205","6.58502308773339","8.88151473745852","7.98424633011099","6.97341187708964","5.370061213133","4.11244143675169","4.39437321050666","4.69344106463878","5.76470588235294","4.43001275658124","4.38636886944508","4.1595326820425","4.13361169102297","3.49790490071051","3.01770226921706","4.09754381851222","2.92254953227587","2.76938856914924","2.06447339368514","2.74788942228108","3.06399276557264","2.63611859838275","3.07204491111342","2.79388774017853","2.72475369458128","2.8232341715899","2.88059549301519","2.67892644135189","2.92940769648767","",
